"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.975142,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2013",4.657195,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2014",5.172725,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2015",4.99502,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2016",4.392679,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2017",3.939395,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.213867,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2019",4.387298,
"FRA","HHFT","NETBALANCE","PC_NHHDI","A","2020",12.29258,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","1995",-7.355499,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","1996",6.040223,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","1997",8.465587,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","1998",-2.537871,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","1999",-3.474766,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2000",4.647102,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2001",-1.425733,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2002",1.375847,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2003",1.485212,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2004",-3.976543,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2005",3.157009,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2006",4.497208,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2007",-8.515457,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2008",2.432138,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2009",20.448,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2010",21.54541,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2011",2.870241,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2012",5.408238,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2013",2.791881,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2014",-1.41843,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2015",6.380169,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2016",5.741817,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2017",5.174128,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.177748,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2019",6.216676,
"LVA","HHFT","NETBALANCE","PC_NHHDI","A","2020",10.30477,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2010",1.306321,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2011",1.197014,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2012",1.067393,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2013",0.9719668,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2014",0.8916975,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2015",2.906268,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2016",3.798448,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.225023,
"BRA","HHFT","NETBALANCE","PC_NHHDI","A","2018",3.239234,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","1995",6.404851,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","1996",1.193664,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","1997",23.51435,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","1998",5.808504,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","1999",0.155388,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2000",3.850002,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2001",3.240707,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2002",2.060366,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2003",-0.6626468,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2004",12.16703,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2005",12.12311,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2006",12.29504,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2007",10.85152,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2008",-0.6197684,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2009",-3.619042,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2010",-3.588711,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2011",16.45134,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2012",8.16467,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2013",8.597986,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2014",2.816674,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2015",8.658456,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2016",16.46379,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2017",13.32097,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2018",5.181836,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2019",9.709828,
"LTU","HHFT","NETBALANCE","PC_NHHDI","A","2020",21.27783,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2012",3.532989,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2013",3.39575,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2014",1.986612,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2015",7.183944,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2016",8.714536,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2017",7.238329,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2018",4.888449,
"RUS","HHFT","NETBALANCE","PC_NHHDI","A","2019",3.766602,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","1995",1.580904,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","1996",1.693327,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","1997",1.78254,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","1998",1.566704,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","1999",1.783366,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2000",1.25992,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2001",0.9671239,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2002",0.9493484,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2003",0.760178,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2004",-0.3934673,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2005",-1.486678,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2006",-2.804319,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2007",-2.738533,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2008",-1.823403,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2009",-0.9980385,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2010",-2.383936,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2011",-2.228065,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2012",-2.83233,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2013",-3.231621,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2014",-2.811356,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2015",-1.979212,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2016",-1.726389,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2017",-0.8255665,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2018",-1.023721,
"ZAF","HHFT","NETBALANCE","PC_NHHDI","A","2019",-1.0506,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2016",2.483751,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2017",4.298765,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2018",3.666448,
"COL","HHFT","NETBALANCE","PC_NHHDI","A","2019",1.414379,
